# A1 - Starter Level Words (CEFR A1)
# Format: english|category|partOfSpeech
# Most basic everyday vocabulary for absolute beginners

# Actions
aluminum|General|noun
amber|General|noun
amethyst|General|noun
anchor|General|noun
anchovy|General|noun
and|General|conjunction
anklet|General|noun
ankle|General|noun
another|General|adjective
anthem|General|noun
anything|General|noun
anywhere|General|adverb
apart|General|adverb
ape|General|noun
apron|General|noun
aqua|General|adjective
arch|General|noun
area|General|noun
arena|General|noun
are|General|noun
around|General|preposition
arrow|General|noun
artichoke|General|noun
arugula|General|noun
ash|General|noun
asparagus|General|noun
as|General|noun
atlas|General|noun
attention|General|noun
attic|General|noun
attractive|General|adjective
at|General|preposition
avocado|General|noun
award|General|noun
away|General|noun
awning|General|noun
axle|General|noun
backpack|General|noun
backyard|General|noun
bacon|General|noun
badger|General|noun
badge|General|noun
badly|General|adverb
badminton|General|noun
bagel|General|noun
baguette|General|noun
bakery|General|noun
bake|General|verb
balloon|General|noun
ballot|General|noun
bamboo|General|noun
bandana|General|noun
band|General|noun
barely|General|adverb
bare|General|adjective
bark|General|noun
bark|General|verb
barley|General|noun
barn|General|noun
barometer|General|noun
barrel|General|noun
baseball|General|noun
basically|General|adverb
bass|General|noun
bathrobe|General|noun
bathtub|General|noun
bath|General|noun
batter|General|noun
bat|General|noun
bay|General|noun
beach ball|General|noun
beam|General|noun
bean bag|General|noun
beanie|General|noun
beard|General|noun
beat|General|noun
beat|General|verb
beaver|General|noun
because|General|conjunction
become|General|verb
bedrock|General|noun
beehive|General|noun
been|General|verb
beetroot|General|noun
beet|General|noun
beginning|General|noun
behind|General|preposition
beige|General|adjective
being|General|noun
believe|General|noun
bell|General|noun
below|General|preposition
bench|General|noun
bend|General|verb
beret|General|noun
berry|General|noun
best|General|noun
better|General|adjective
between|General|preposition
bib|General|noun
binder|General|noun
binoculars|General|noun
birch|General|noun
biscuit|General|noun
bison|General|noun
bite|General|verb
bit|General|noun
blackberry|General|noun
blade|General|noun
bland|General|adjective
blank|General|adjective
blender|General|noun
blend|General|verb
blinds|General|noun
blink|General|verb
blizzard|General|noun
block|General|noun
bloom|General|verb
blossom|General|noun
blouse|General|noun
blueberry|General|noun
bluebird|General|noun
bluff|General|noun
boardwalk|General|noun
body|General|noun
bog|General|noun
bold|General|adjective
bolt|General|noun
bomb|General|noun
bond|General|noun
bonfire|General|noun
bookmark|General|noun
bookshelf|General|noun
bookstore|General|noun
boot|General|noun
bore|General|verb
both|General|adjective
bottle|General|noun
bottom|General|noun
boulder|General|noun
bounce|General|verb
bowling|General|noun
bowl|General|noun
box|General|noun
bracelet|General|noun
braid|General|noun
brass|General|noun
breadcrumbs|General|noun
breeze|General|noun
brew|General|verb
brick|General|noun
briefcase|General|noun
brim|General|noun
brioche|General|noun
broil|General|verb
broken|General|adjective
bronze|General|noun
brooch|General|noun
brook|General|noun
brother-in-law|General|noun
broth|General|noun
brownie|General|noun
brow|General|noun
brunch|General|noun
brush|General|verb
bubble|General|noun
buckle|General|noun
buckwheat|General|noun
buddy|General|noun
bud|General|noun
buffalo|General|noun
buffet|General|noun
buff|General|verb
bug|General|noun
bulb|General|noun
bulky|General|adjective
bulldozer|General|noun
bulletin board|General|noun
bull|General|noun
bunch|General|noun
bungalow|General|noun
bunny|General|noun
burger|General|noun
burrito|General|noun
burrow|General|noun
buttery|General|adjective
but|General|conjunction
buzz|General|verb
cabinet|General|noun
cabin|General|noun
cactus|General|noun
cafe|General|noun
cage|General|noun
calendar|General|noun
calf|General|noun
calm|General|adjective
came|General|noun
campfire|General|noun
canal|General|noun
canary|General|noun
candle|General|noun
candy|General|noun
cane|General|noun
canoe|General|noun
canopy|General|noun
cantaloupe|General|noun
canteen|General|noun
canvas|General|noun
canyon|General|noun
can|General|noun
cape|General|noun
cappuccino|General|noun
capris|General|noun
captive|General|adjective
cap|General|noun
caramel|General|noun
card game|General|noun
cardigan|General|noun
carefully|General|adverb
care|General|verb
carnation|General|noun
carriage|General|noun
cartoon|General|noun
cart|General|noun
carve|General|verb
carving|General|noun
case|General|noun
casserole|General|noun
casual|General|adjective
caterpillar|General|noun
catfish|General|noun
cauldron|General|noun
cedar|General|noun
cellar|General|noun
cello|General|noun
cement|General|noun
certainly|General|adverb
chain|General|noun
chalk|General|noun
chameleon|General|noun
chance|General|noun
chandelier|General|noun
charcoal|General|adjective
charcoal|General|noun
charming|General|adjective
charm|General|noun
chartreuse|General|adjective
cheetah|General|noun
chess|General|noun
chestnut|General|noun
chewy|General|adjective
chew|General|verb
chickpea|General|noun
chick|General|noun
chilly|General|adjective
chime|General|noun
chimney|General|noun
chin|General|noun
chipmunk|General|noun
chip|General|noun
chirp|General|verb
choice|General|noun
choir|General|noun
chop|General|verb
chord|General|noun
chorus|General|noun
chuckle|General|verb
chutney|General|noun
cider|General|noun
cinema|General|noun
circle|General|noun
circular|General|adjective
clam|General|noun
clan|General|noun
clap|General|verb
clarinet|General|noun
classic|General|adjective
claw|General|noun
clay|General|noun
clean up|General|phrase
clearing|General|noun
clipboard|General|noun
clip|General|noun
clip|General|verb
cloak|General|noun
cloth|General|noun
clouds|General|noun
clover|General|noun
club|General|noun
clue|General|noun
clumsy|General|adjective
cluttered|General|adjective
coal|General|noun
coaster|General|noun
cobra|General|noun
cobweb|General|noun
cocoa|General|noun
coffee table|General|noun
coil|General|noun
cold water|General|noun
collar|General|noun
colorful|General|adjective
coloring book|General|noun
comb|General|noun
comic book|General|noun
comic|General|noun
compass|General|noun
complain|General|verb
completely|General|adverb
concert|General|noun
condition|General|noun
cone|General|noun
contest|General|noun
cookbook|General|noun
cooker|General|noun
cooler|General|noun
copper|General|noun
coral|General|adjective
cord|General|noun
core|General|noun
corkscrew|General|noun
cork|General|noun
cornbread|General|noun
correctly|General|adverb
costume|General|noun
cotton|General|noun
couch|General|noun
could|General|noun
coup|General|noun
courtyard|General|noun
couscous|General|noun
cover|General|verb
cove|General|noun
coyote|General|noun
cozy|General|adjective
crab|General|noun
cradle|General|noun
cramped|General|adjective
crane|General|noun
crash|General|verb
crate|General|noun
crawl|General|verb
crayon|General|noun
creak|General|verb
creamy|General|adjective
creature|General|noun
creek|General|noun
creep|General|verb
crib|General|noun
cricket|General|noun
crimson|General|adjective
crispy|General|adjective
crochet|General|verb
crocodile|General|noun
croissant|General|noun
crop|General|noun
crosswalk|General|noun
crossword|General|noun
crouton|General|noun
crown|General|noun
crow|General|noun
crow|General|verb
cruel|General|adjective
crumbly|General|adjective
crumb|General|noun
crunchy|General|adjective
crush|General|verb
cube|General|noun
cufflink|General|noun
culture|General|noun
cupboard|General|noun
cupcake|General|noun
cup|General|noun
curiosity|General|noun
curly|General|adjective
curl|General|verb
cushion|General|noun
custom|General|noun
cyclone|General|noun
cymbal|General|noun
daffodil|General|noun
dagger|General|noun
daily|General|adjective
dairy|General|noun
daisy|General|noun
damage|General|verb
damp|General|adjective
dam|General|noun
dancer|General|noun
dandelion|General|noun
danger|General|noun
dare|General|verb
dart|General|noun
dash|General|verb
dawn|General|noun
daylight|General|noun
days|General|noun
dear|General|adjective
death|General|noun
decent|General|adjective
deck|General|noun
decorate|General|verb
deep fry|General|verb
deeply|General|adverb
definitely|General|adverb
delicate|General|adjective
delicious|General|adjective
delight|General|noun
dell|General|noun
delta|General|noun
dent|General|noun
den|General|noun
desk lamp|General|noun
detail|General|noun
detective|General|noun
dewdrop|General|noun
dew|General|noun
dial|General|noun
diary|General|noun
dice|General|verb
did|General|noun
dill|General|noun
dim|General|adjective
dingy|General|adjective
dining room|General|noun
dinosaur|General|noun
dip|General|verb
direction|General|noun
directly|General|adverb
dirt|General|noun
disappointment|General|noun
disco|General|noun
dish|General|noun
distance|General|noun
ditch|General|noun
dive|General|verb
dock|General|noun
does|General|noun
doing|General|noun
doll|General|noun
dolphin|General|noun
done|General|adjective
donut|General|noun
dormant|General|adjective
dot|General|noun
doughnut|General|noun
dough|General|noun
dove|General|noun
downpour|General|noun
down|General|adverb
drab|General|adjective
dragonfly|General|noun
drag|General|verb
drain|General|noun
drawing pin|General|noun
dream|General|verb
dreary|General|adjective
drew|General|verb
drip|General|verb
drizzle|General|noun
drizzle|General|verb
drool|General|verb
drought|General|noun
drown|General|verb
drums|General|noun
drum|General|noun
dual|General|adjective
duet|General|noun
duffel|General|noun
dumpling|General|noun
dump|General|verb
dune|General|noun
dungarees|General|noun
dusk|General|noun
dusty|General|adjective
dust|General|verb
eager|General|adjective
earplugs|General|noun
earring|General|noun
easel|General|noun
ease|General|noun
easily|General|adverb
edge|General|noun
edit|General|verb
eel|General|noun
eerie|General|adjective
effect|General|noun
elbow pad|General|noun
elegant|General|adjective
elf|General|noun
elm|General|noun
else|General|adverb
embarrassment|General|noun
ember|General|noun
embroider|General|verb
emerald|General|noun
end|General|noun
energy|General|noun
engine|General|noun
entirely|General|adverb
entire|General|adjective
entrance|General|noun
envelope|General|noun
environment|General|noun
envy|General|noun
epic|General|adjective
equal|General|adjective
eraser|General|noun
erase|General|verb
especially|General|adverb
espresso|General|noun
estuary|General|noun
eventually|General|adverb
event|General|noun
even|General|adjective
every day|General|adverb
everybody|General|pronoun
everything|General|pronoun
everywhere|General|adverb
ever|General|adverb
evil|General|adjective
exactly|General|adverb
example|General|noun
exciting|General|adjective
extremely|General|adverb
eyelid|General|noun
fable|General|noun
fabric|General|noun
fact|General|noun
fade|General|verb
faint|General|adjective
fairly|General|adverb
fairy tale|General|noun
fairy|General|noun
fair|General|adjective
fake|General|adjective
falcon|General|noun
fall asleep|General|phrase
fame|General|noun
fancy|General|adjective
fan|General|noun
farm|General|noun
fate|General|noun
faucet|General|noun
fawn|General|noun
feast|General|noun
feat|General|noun
fedora|General|noun
feeling|General|noun
feet|General|noun
fell|General|verb
felt|General|adjective
female|General|noun
fennel|General|noun
fen|General|noun
fern|General|noun
ferret|General|noun
fetch|General|verb
fete|General|noun
feud|General|noun
fig|General|noun
film|General|noun
filthy|General|adjective
finally|General|adverb
fire station|General|noun
fireplace|General|noun
fireworks|General|noun
firm|General|adjective
fist|General|noun
fit|General|adjective
fizzy|General|adjective
fjord|General|noun
flag|General|noun
flaky|General|adjective
flamingo|General|noun
flap|General|verb
flashlight|General|noun
flatten|General|verb
flaw|General|noun
flax|General|noun
flea|General|noun
fled|General|verb
fleece|General|noun
flee|General|verb
flew|General|verb
flippers|General|noun
flip|General|verb
float|General|verb
flock|General|noun
flock|General|verb
flow|General|verb
fluffy|General|adjective
flurry|General|noun
flute|General|noun
flutter|General|verb
flyover|General|noun
foam|General|noun
focus|General|verb
foil|General|noun
folder|General|noun
folding|General|adjective
fold|General|verb
folklore|General|noun
folk|General|noun
fondant|General|noun
fond|General|adjective
font|General|noun
fool|General|noun
footprint|General|noun
footstep|General|noun
force|General|noun
forehead|General|noun
fore|General|noun
fork|General|noun
form|General|noun
fortunately|General|adverb
fort|General|noun
for|General|preposition
foul|General|adjective
found|General|noun
fowl|General|noun
fragile|General|adjective
fragrant|General|adjective
freckle|General|noun
freely|General|adverb
freezer|General|noun
fridge|General|noun
fried|General|adjective
friendly|General|adjective
fries|General|noun
frightened|General|adjective
from|General|preposition
front|General|noun
frostbite|General|noun
frosting|General|noun
frosty|General|adjective
frost|General|noun
frothy|General|adjective
frown|General|verb
frozen food|General|noun
fruity|General|adjective
frustration|General|noun
fudge|General|noun
fuel|General|noun
fully|General|adverb
fume|General|noun
fun|General|noun
furnace|General|noun
fuse|General|noun
future|General|noun
gale|General|noun
gallop|General|verb
gang|General|noun
gap|General|noun
garbage|General|noun
garlicky|General|adjective
garnish|General|verb
gasp|General|verb
gas|General|noun
gauge|General|noun
gave|General|verb
gazelle|General|noun
gaze|General|verb
gear|General|noun
gecko|General|noun
gelato|General|noun
gem|General|noun
gentle|General|adjective
gently|General|adverb
getting|General|noun
giant|General|adjective
giggle|General|verb
gill|General|noun
gist|General|noun
glad|General|adjective
glass|General|noun
glen|General|noun
glitter|General|noun
globe|General|noun
gloomy|General|adjective
glory|General|noun
glow|General|noun
glow|General|verb
glue|General|verb
god|General|noun
goggles|General|noun
goggle|General|noun
going|General|noun
golf|General|noun
gone|General|adjective
gong|General|noun
gooey|General|adjective
gopher|General|noun
gore|General|noun
gorgeous|General|adjective
gorge|General|noun
gorilla|General|noun
got|General|noun
goulash|General|noun
government|General|noun
gown|General|noun
grab|General|verb
graceful|General|adjective
gradually|General|adverb
grain|General|noun
gram|General|noun
grandchild|General|noun
grandma|General|noun
grandpa|General|noun
granite|General|noun
granola|General|noun
grape juice|General|noun
grasshopper|General|noun
grate|General|verb
gravel|General|noun
gravy|General|noun
graze|General|verb
greasy|General|adjective
greedy|General|adjective
greenhouse|General|noun
greeting|General|noun
grew|General|verb
grey|General|adjective
grid|General|noun
grill|General|verb
grimy|General|adjective
grin|General|verb
grip|General|noun
grip|General|verb
grit|General|noun
grocery|General|noun
group|General|noun
grove|General|noun
growl|General|verb
gruel|General|noun
grumpy|General|adjective
guacamole|General|noun
guard|General|verb
guess|General|verb
guitar|General|noun
gulf|General|noun
gully|General|noun
gum|General|noun
gun|General|noun
gutter|General|noun
gut|General|noun
guy|General|noun
gymnastics|General|noun
had|General|noun
hallway|General|noun
hall|General|noun
halt|General|verb
hammock|General|noun
hamster|General|noun
handbag|General|noun
hang glider|General|noun
happily|General|adverb
harbor|General|noun
hardly|General|adverb
hare|General|noun
harmonica|General|noun
harmony|General|noun
harm|General|noun
harp|General|noun
harvest|General|noun
has|General|noun
hatchet|General|noun
hatch|General|verb
haul|General|verb
having|General|noun
hawk|General|noun
hazelnut|General|noun
hazel|General|noun
haze|General|noun
hazy|General|adjective
headband|General|noun
headscarf|General|noun
heap|General|noun
heath|General|noun
heatwave|General|noun
heat|General|noun
hedge|General|noun
heel|General|noun
held|General|verb
helmet|General|noun
helm|General|noun
hemp|General|noun
hen|General|noun
herby|General|adjective
herb|General|noun
herd|General|noun
heron|General|noun
hero|General|noun
her|General|pronoun
he|General|pronoun
hibernate|General|verb
hibiscus|General|noun
hiccup|General|verb
highlighter|General|noun
him|General|noun
hint|General|noun
hippie|General|noun
hippopotamus|General|noun
hippo|General|noun
hip|General|noun
hiss|General|verb
his|General|pronoun
hive|General|noun
hole|General|noun
hollow|General|adjective
honestly|General|adverb
hood|General|noun
hook|General|noun
hoop|General|noun
hopefully|General|adverb
horizon|General|noun
hornet|General|noun
horn|General|noun
hose|General|noun
hot dog|General|noun
hot water|General|noun
hound|General|noun
hourglass|General|noun
houseplant|General|noun
however|General|noun
howl|General|verb
how|General|adverb
huge|General|adjective
hug|General|verb
hull|General|noun
humble|General|adjective
humidity|General|noun
humid|General|adjective
hummingbird|General|noun
hummus|General|noun
humor|General|noun
hunt|General|verb
hurricane|General|noun
hut|General|noun
hyena|General|noun
hymn|General|noun
icicle|General|noun
icy|General|adjective
idea|General|noun
identity|General|noun
if|General|conjunction
igloo|General|noun
iguana|General|noun
imagination|General|noun
immediately|General|adverb
including|General|noun
indeed|General|adverb
indigo|General|adjective
indoors|General|adverb
infant|General|noun
initials|General|noun
ink|General|noun
inlet|General|noun
insect|General|noun
inside|General|preposition
instead|General|adverb
interest|General|noun
into|General|preposition
in|General|preposition
iris|General|noun
iron|General|noun
isle|General|noun
isthmus|General|noun
is|General|noun
item|General|noun
its|General|noun
it|General|pronoun
ivory|General|adjective
ivy|General|noun
jackal|General|noun
jacket potato|General|noun
jade|General|noun
jaguar|General|noun
jail|General|noun
jalapeÃ±o|General|noun
jalapeño|General|noun
jar|General|noun
jasmine|General|noun
jaw|General|noun
jellyfish|General|noun
jelly|General|noun
jingle|General|noun
jog|General|verb
journal|General|noun
jug|General|noun
juicy|General|adjective
jumpsuit|General|noun
junk|General|noun
jury|General|noun
just|General|adverb
kangaroo|General|noun
karate|General|noun
kayak|General|noun
keep|General|verb
kelp|General|noun
kerb|General|noun
khaki|General|adjective
kill|General|verb
kilt|General|noun
kimono|General|noun
kindness|General|noun
king|General|noun
kiss|General|verb
kitchen sink|General|noun
kite|General|noun
kit|General|noun
knead|General|verb
kneecap|General|noun
kneel|General|verb
knew|General|verb
knife|General|noun
knit|General|verb
knob|General|noun
knoll|General|noun
knowledge|General|noun
knuckle|General|noun
koala|General|noun
lace|General|noun
ladder|General|noun
ladle|General|verb
ladybug|General|noun
lagoon|General|noun
lamb|General|noun
lamppost|General|noun
lane|General|noun
lanky|General|adjective
lantern|General|noun
lanyard|General|noun
lap|General|noun
lard|General|noun
large|General|adjective
lark|General|noun
lasagna|General|noun
lash|General|verb
lately|General|adverb
latte|General|noun
laundry|General|noun
lava|General|noun
lavender|General|adjective
lavender|General|noun
lawn|General|noun
law|General|noun
lay|General|verb
lead|General|verb
leak|General|verb
lean|General|verb
leap|General|verb
least|General|adverb
leather|General|noun
leek|General|noun
legend|General|noun
lemur|General|noun
lens|General|noun
lentil|General|noun
leopard|General|noun
less|General|adverb
level|General|noun
lid|General|noun
life jacket|General|noun
life raft|General|noun
life|General|noun
lift|General|verb
lighter|General|noun
lighthouse|General|noun
likely|General|adverb
lily|General|noun
limestone|General|noun
lime|General|noun
limousine|General|noun
limp|General|verb
line|General|noun
link|General|noun
lion cub|General|noun
list|General|noun
lively|General|adjective
living room|General|noun
lizard|General|noun
llama|General|noun
loaf|General|noun
lobby|General|noun
lobster|General|noun
loch|General|noun
locker room|General|noun
locker|General|noun
locket|General|noun
loft|General|noun
log|General|noun
lollipop|General|noun
lone|General|adjective
looking|General|noun
loom|General|noun
loop|General|noun
lore|General|noun
loss|General|noun
lost|General|adjective
lotus|General|noun
lot|General|noun
loyal|General|adjective
luck|General|noun
lullaby|General|noun
lumpy|General|adjective
lunchbox|General|noun
lunch|General|noun
lupine|General|noun
lush|General|adjective
lynx|General|noun
lyric|General|noun
made|General|noun
mad|General|adjective
magenta|General|adjective
magic trick|General|noun
magnifying glass|General|noun
magpie|General|noun
mainly|General|adverb
makeup|General|noun
making|General|noun
male|General|adjective
mall|General|noun
malt|General|noun
mane|General|noun
mango|General|noun
manhole|General|noun
mannequin|General|noun
maple syrup|General|noun
maple|General|noun
map|General|noun
maraca|General|noun
marble|General|noun
marigold|General|noun
marinara|General|noun
marinate|General|verb
marina|General|noun
marker|General|noun
mark|General|noun
marmalade|General|noun
maroon|General|adjective
marsh|General|noun
mars|General|noun
mashed|General|adjective
massive|General|adjective
mast|General|noun
mate|General|noun
matter|General|noun
mat|General|noun
mauve|General|adjective
maybe|General|adverb
mayonnaise|General|noun
maze|General|noun
meadow|General|noun
meal|General|noun
meaning|General|noun
mean|General|verb
meatball|General|noun
medal|General|noun
melody|General|noun
melt|General|verb
memory|General|noun
memo|General|noun
mend|General|verb
menu|General|noun
men|General|noun
meow|General|interjection
mercy|General|noun
messy|General|adjective
mess|General|noun
metal|General|noun
meteor|General|noun
meter|General|noun
metronome|General|noun
microscope|General|noun
midnight|General|noun
might|General|noun
migrate|General|verb
mild|General|adjective
mile|General|noun
milk tea|General|noun
millet|General|noun
mill|General|noun
mime|General|verb
mince|General|verb
mind|General|noun
mine|General|noun
minibus|General|noun
minnow|General|noun
minty|General|adjective
mint|General|noun
miss|General|verb
mistake|General|noun
mist|General|noun
mitten|General|noun
mitt|General|noun
mob|General|noun
model|General|noun
mode|General|noun
moisture|General|noun
mold|General|verb
mole|General|noun
molt|General|verb
moment|General|noun
mom|General|noun
monsoon|General|noun
mood|General|noun
moonlight|General|noun
moose|General|noun
mop|General|verb
more|General|adverb
mosquito|General|noun
moss|General|noun
most|General|adverb
moth|General|noun
mouthguard|General|noun
movement|General|noun
movie theater|General|noun
muggy|General|adjective
mug|General|noun
mulberry|General|noun
mule|General|noun
murky|General|adjective
mushy|General|adjective
musty|General|adjective
muzzle|General|noun
myself|General|pronoun
mysterious|General|adjective
myth|General|noun
my|General|pronoun
nachos|General|noun
naked|General|adjective
napkin|General|noun
nap|General|noun
nap|General|verb
nasty|General|adjective
national|General|noun
naturally|General|adverb
nature|General|noun
naughty|General|adjective
navy|General|adjective
navy|General|noun
nearby|General|adverb
neat|General|adjective
needle|General|noun
neon|General|adjective
nest|General|verb
net|General|noun
newt|General|noun
next to|General|preposition
nibble|General|verb
nimble|General|adjective
nobody|General|pronoun
nod|General|verb
noisy|General|adjective
noodles|General|noun
noon|General|noun
normally|General|adverb
north pole|General|noun
north star|General|noun
note|General|noun
nothing|General|pronoun
not|General|noun
novel|General|noun
nowhere|General|adverb
nursery rhyme|General|noun
nutty|General|adjective
oak tree|General|noun
oak|General|noun
oar|General|noun
oasis|General|noun
oatmeal|General|noun
oat|General|noun
obey|General|verb
observe|General|verb
obviously|General|adverb
occasionally|General|adverb
ochre|General|adjective
odd|General|adjective
odorless|General|adjective
office chair|General|noun
off|General|noun
okra|General|noun
olive|General|adjective
omelet|General|noun
once|General|adverb
on|General|preposition
opal|General|noun
opening|General|noun
opera|General|noun
opinion|General|noun
opportunity|General|noun
orange juice|General|noun
orca|General|noun
orchard|General|noun
orchestra|General|noun
orchid|General|noun
order|General|noun
oregano|General|noun
organ|General|noun
or|General|conjunction
ostrich|General|noun
otter|General|noun
our|General|pronoun
out of|General|preposition
outlet|General|noun
outside|General|preposition
out|General|noun
oval|General|adjective
overalls|General|noun
overcast|General|adjective
over|General|preposition
owed|General|verb
oxygen tank|General|noun
ox|General|noun
oyster|General|noun
pace|General|noun
paddleboard|General|noun
paddle|General|verb
pad|General|noun
painful|General|adjective
paintbrush|General|noun
palette|General|noun
pale|General|adjective
palm|General|noun
panda|General|noun
panic|General|noun
panther|General|noun
pantry|General|noun
pan|General|noun
papaya|General|noun
paperclip|General|noun
paprika|General|noun
parachute|General|noun
parakeet|General|noun
parched|General|adjective
parent|General|noun
parka|General|noun
party|General|noun
part|General|noun
passage|General|noun
pastel|General|adjective
past|General|noun
patch|General|noun
path|General|noun
pattern|General|noun
pause|General|verb
pavement|General|noun
peaceful|General|adjective
peach|General|adjective
peacock|General|noun
peak|General|noun
peal|General|noun
peanut butter|General|noun
pearl|General|noun
peat|General|noun
pebble|General|noun
pecan|General|noun
pedal|General|noun
peek|General|verb
peel|General|verb
peg|General|noun
pelican|General|noun
pendulum|General|noun
penguin|General|noun
pepper mill|General|noun
peppery|General|adjective
perfectly|General|adverb
perhaps|General|adverb
period|General|noun
periwinkle|General|adjective
pesto|General|noun
petite|General|adjective
pet|General|noun
pheasant|General|noun
piano|General|noun
pickle|General|noun
pick|General|verb
picnic|General|noun
picture|General|noun
piece|General|noun
pier|General|noun
pie|General|noun
pile|General|noun
pile|General|verb
pillar|General|noun
pinch|General|verb
pinecone|General|noun
pine|General|noun
pin|General|noun
pirate|General|noun
pitcher|General|noun
pity|General|noun
place|General|noun
plank|General|noun
planner|General|noun
plan|General|noun
plastic|General|noun
plate|General|noun
platinum|General|noun
playground|General|noun
plod|General|verb
plot|General|noun
plow|General|verb
plume|General|noun
plump|General|adjective
plunge|General|verb
plus|General|noun
poem|General|noun
point|General|noun
polish|General|verb
pollen|General|noun
poll|General|noun
polo|General|noun
pomegranate|General|noun
poncho|General|noun
pony|General|noun
poodle|General|noun
pool|General|noun
poppy|General|noun
pop|General|noun
pop|General|verb
porch|General|noun
porcupine|General|noun
porridge|General|noun
porthole|General|noun
pose|General|verb
position|General|noun
possibly|General|adverb
postcard|General|noun
poster|General|noun
post|General|noun
pottery|General|noun
pot|General|noun
pouch|General|noun
pounce|General|verb
pour|General|verb
powder|General|noun
power|General|noun
prairie|General|noun
prank|General|noun
prawn|General|noun
pray|General|verb
precious|General|adjective
pretend|General|verb
pretzel|General|noun
prey|General|noun
princess|General|noun
prince|General|noun
prize|General|noun
probably|General|adverb
problem|General|noun
prod|General|verb
projector|General|noun
properly|General|adverb
prop|General|noun
protractor|General|noun
proverb|General|noun
prowl|General|verb
pub|General|noun
pudding|General|noun
puddle|General|noun
puffin|General|noun
pumpkin|General|noun
pump|General|noun
pump|General|verb
puppet|General|noun
puppy|General|noun
pure|General|adjective
purr|General|verb
purse|General|noun
puzzle|General|noun
python|General|noun
quack|General|verb
quail|General|noun
quality|General|noun
quarter|General|noun
quartet|General|noun
quickly|General|adverb
quietly|General|adverb
quite|General|adverb
raccoon|General|noun
racket|General|noun
rack|General|noun
rafter|General|noun
raft|General|noun
rage|General|noun
rag|General|noun
raincoat|General|noun
rainstorm|General|noun
raisin|General|noun
rake|General|noun
ramp|General|noun
ranch|General|noun
rank|General|noun
rapids|General|noun
rarely|General|adverb
raspberry|General|noun
raven|General|noun
ravine|General|noun
ravioli|General|noun
raw|General|adjective
ray|General|noun
really|General|adverb
reason|General|noun
recently|General|adverb
recipe|General|noun
rectangle|General|noun
reef|General|noun
reel|General|noun
refrain|General|noun
regular|General|adjective
reindeer|General|noun
reliable|General|adjective
relish|General|noun
rely|General|verb
result|General|noun
rhino|General|noun
rhythm|General|noun
ribbon|General|noun
rice cooker|General|noun
riddle|General|noun
ridge|General|noun
rinse|General|verb
riot|General|noun
ripen|General|verb
ripe|General|adjective
rise|General|verb
risk|General|noun
roar|General|verb
robe|General|noun
robin|General|noun
rod|General|noun
role|General|noun
roll out|General|verb
rollers|General|noun
roll|General|verb
romantic|General|adjective
romper|General|noun
rook|General|noun
rope|General|noun
rosemary|General|noun
rotten|General|adjective
rot|General|verb
rowboat|General|noun
rowing|General|noun
row|General|verb
royal|General|adjective
rubber|General|noun
ruby|General|noun
rub|General|verb
rudder|General|noun
rugby|General|noun
rug|General|noun
ruin|General|noun
ruler|General|noun
rule|General|noun
rush|General|verb
rustic|General|adjective
rusty|General|adjective
rust|General|adjective
rust|General|noun
rye|General|noun
sadly|General|adverb
safely|General|adverb
safety|General|noun
saffron|General|noun
saga|General|noun
sage|General|noun
said|General|noun
sailboat|General|noun
sail|General|verb
sake|General|noun
salamander|General|noun
salami|General|noun
salmon|General|adjective
salmon|General|noun
salsa|General|noun
sandal|General|noun
sandcastle|General|noun
sandstone|General|noun
sapphire|General|noun
sardine|General|noun
sari|General|noun
saucer|General|noun
savanna|General|noun
savory|General|adjective
saxophone|General|noun
scaffold|General|noun
scale|General|noun
scalp|General|noun
scan|General|verb
scare|General|verb
scarlet|General|adjective
scary|General|adjective
scatter|General|verb
scenic|General|adjective
scentless|General|adjective
scepter|General|noun
scone|General|noun
scoop|General|verb
scooter|General|noun
scoreboard|General|noun
scrapbook|General|noun
scratch|General|verb
scrawny|General|adjective
scream|General|verb
screw|General|noun
scrub|General|verb
sculpture|General|noun
sculpt|General|verb
sea turtle|General|noun
seafood|General|noun
seagull|General|noun
seahorse|General|noun
seal|General|noun
seam|General|noun
seashell|General|noun
season|General|verb
secret|General|noun
seedling|General|noun
seek|General|verb
seen|General|noun
selfish|General|adjective
self|General|noun
serene|General|adjective
seriously|General|adverb
service|General|noun
sesame|General|noun
set|General|noun
sew|General|verb
shade|General|noun
shamrock|General|noun
shape|General|noun
sharpener|General|noun
shawl|General|noun
shed|General|noun
shed|General|verb
shelter|General|noun
she|General|pronoun
shield|General|noun
shin guard|General|noun
shin|General|noun
shirt pocket|General|noun
shiver|General|verb
shoe|General|noun
shorts|General|noun
shot|General|noun
should|General|noun
shout|General|verb
shred|General|verb
shrub|General|noun
shuffle|General|verb
shutter|General|noun
shut|General|verb
shy|General|adjective
side|General|noun
sienna|General|adjective
sift|General|verb
sigh|General|verb
silent|General|adjective
silk|General|noun
silly|General|adjective
silt|General|noun
simmer|General|verb
simply|General|adverb
since|General|noun
siren|General|noun
site|General|noun
situation|General|noun
skateboard|General|noun
sketchbook|General|noun
sketch|General|noun
skill|General|noun
skinny|General|adjective
skip|General|verb
ski|General|verb
skunk|General|noun
slag|General|noun
slam|General|verb
slap|General|verb
slate|General|adjective
slate|General|noun
sled|General|noun
sleepy|General|adjective
sleet|General|noun
sleeve|General|noun
slew|General|verb
slice|General|noun
slide|General|verb
